"x1","x2","CLASS"
0.569628988,0.069628988,0
0.104439259,-0.395674206,0
0.327103724,-0.173343389,0
0.790368409,0.289377811,0
0.17870408,-0.323029193,0
0.261381,-0.2412832,0
0.713447809,0.209675644,0
0.262275886,-0.242769794,0
0.368583354,-0.137889647,0
0.069242425,-0.438799708,0
0.453537889,-0.056202956,0
0.441930449,-0.069626228,0
0.461713962,-0.051762993,0
0.310919908,-0.204568891,0
0.592505191,0.074926055,0
0.933721803,0.413987091,0
0.380829568,-0.141112533,0
0.664293289,0.140105566,0
0.713435517,0.186977668,0
-0.083056878,-0.611795495,0
0.553254679,0.022238635,0
0.468204964,-0.065071074,0
0.337878771,-0.197625638,0
0.460977139,-0.076709747,0
0.844785362,0.304976238,0
0.202656632,-0.339200088,0
0.631970716,0.088155491,0
0.36063968,-0.18503048,0
0.865780348,0.318373326,0
0.103759478,-0.445251827,0
0.525700482,-0.024768023,0
0.625924583,0.074160444,0
0.463222582,-0.089661176,0
0.812068027,0.258255072,0
1.114456303,0.559918922,0
1.039357322,0.484314559,0
0.383742171,-0.171572734,0
0.544605014,-0.010734699,0
0.66927968,0.114176478,0
1.354319442,0.799727932,0
0.716470191,0.162679282,0
0.232580314,-0.320107509,0
1.056712402,0.505443568,0
1.019902577,0.470381878,0
0.294775239,-0.252655121,0
1.209774187,0.664789227,0
0.377715488,-0.164456362,0
0.689871114,0.150892507,0
0.306787454,-0.228605588,0
0.21051292,-0.320890292,0
0.494724061,-0.032273372,0
0.07179997,-0.450364323,0
0.806957896,0.290065234,0
0.523465537,0.012293838,0
0.436792424,-0.068198449,0
0.576894008,0.078554045,0
1.150399847,0.65919077,0
0.558166173,0.074577514,0
1.152671074,0.677201575,0
0.827847313,0.361004569,0
0.626289327,0.16858942,0
0.719668915,0.271636038,0
0.223379631,-0.214454302,0
0.721944946,0.294849204,0
0.880978462,0.465167082,0
0.936799368,0.532825034,0
0.308372594,-0.083205917,0
0.987653689,0.609035442,0
0.900547931,0.535459616,0
0.996457407,0.645473473,0
0.797942316,0.461641543,0
0.454517307,0.133482346,0
0.577754041,0.272570954,0
0.709550731,0.42080851,0
0.633651321,0.361941419,0
1.063399707,0.809315549,0
0.899393222,0.663529719,0
1.057149752,0.840102805,0
0.949519953,0.751885957,0
1.137445174,0.959820511,0
0.52371974,0.366700275,0
0.474299251,0.338479819,0
0.790206588,0.67618048,0
0.447829934,0.35618838,0
1.47881978,1.410151427,0
0.153348282,0.108238673,0
1.041820427,1.020851476,0
0.651358871,0.655108336,0
0.608858339,0.637899295,0
0.943392075,0.998292385,0
0.836058925,0.917380711,0
0.365793135,0.474092248,0
0.488286352,0.624111845,0
0.558924867,0.722818463,0
0.781670159,0.974165726,0
0.130744601,0.352367626,0
0.671365802,0.922632863,0
0.462508194,0.74392644,0
0.356214106,0.668280736,0
0.728600723,1.071802469,0
0.867593951,1.242406562,0
0.096145313,0.503033045,0
1.055773271,1.495188379,0
0.830115262,1.3024975,0
-0.041493646,0.464282475,0
0.684925334,1.224508595,0
0.720916275,1.294705952,0
0.287296402,0.895677307,0
0.478241768,1.121583772,0
0.185496787,0.864154352,0
0.49484075,1.209152464,0
0.311118714,1.061406838,0
-0.26367197,0.522898048,0
0.336286255,1.159426432,0
-0.266854564,0.593126389,0
0.107474234,1.004548507,0
0.42647096,1.360872609,0
0.39892741,1.370871596,0
0.49250033,1.502182925,0
0.612416554,1.660013753,0
0.452596338,1.538264282,0
-0.087317282,1.03655713,0
-0.21213383,0.950061998,0
0.11371905,1.314330124,0
-0.002501517,1.236597183,0
0.355864597,1.633501528,0
0.276951787,1.593155475,0
0.059620546,1.414397136,0
0.162753553,1.556086527,0
0.001578637,1.43342854,0
0.152187958,1.622492142,0
-0.243832295,1.26484008,0
-0.394743623,1.152187181,0
0.138218812,1.723274389,0
-0.79683502,0.826187578,0
-0.627636408,1.033171171,0
0.036558077,1.734944133,0
-0.387183161,1.348550241,0
-0.756343717,1.016481127,0
0.01358349,1.823218966,0
-0.007238435,1.838901839,0
-0.096157536,1.786156576,0
-0.290811706,1.627320075,0
-0.49096932,1.462598675,0
-0.411729976,1.57686744,0
-0.316889876,1.706304792,0
0.220920319,2.278254665,0
-1.019693856,1.071297186,0
-0.348752852,1.775386505,0
-0.342539065,1.814214847,0
-0.987156816,1.201652559,0
-0.556653626,1.66362684,0
-0.729871018,1.521270965,0
-0.789674757,1.491694058,0
-0.668946302,1.641989652,0
-0.604178715,1.735639805,0
-1.159594964,1.208396807,0
-1.196943566,1.198487557,0
-0.753078813,1.669033354,0
-0.88392262,1.564088062,0
-0.865593572,1.607509083,0
-0.947869056,1.549495243,0
-1.393922161,1.126849901,0
-1.217504418,1.325798237,0
-1.443894335,1.121038723,0
-1.009828168,1.575812375,0
-0.561423786,2.0439789,0
-1.238130043,1.386067345,0
-1.243791481,1.398211406,0
-1.510849841,1.147947934,0
-1.646481262,1.028079754,0
-1.38361318,1.305658779,0
-1.085810812,1.617099544,0
-1.869422493,0.846033884,0
-1.732499232,0.99439139,0
-1.367554331,1.369639812,0
-1.258464145,1.487884306,0
-1.97217485,0.782160691,0
-1.282598109,1.478539784,0
-1.435675909,1.331062591,0
-1.830442956,0.940677919,0
-1.422826953,1.351442111,0
-2.112145054,0.66402261,0
-1.904880327,0.871921506,0
-1.640118392,1.136038916,0
-2.450248127,0.323972284,0
-1.763941815,1.007036254,0
-1.589782167,1.176635653,0
-2.354505082,0.406022748,0
-2.050930794,0.702366109,0
-1.963747638,0.780966853,0
-2.144763099,0.59000761,0
-1.919687844,0.803768499,0
-1.928314701,0.782448159,0
-2.473552031,0.22313039,0
-1.952806962,0.728400929,0
-2.258217637,0.406115206,0
-1.796718991,0.849332584,0
-1.813289047,0.813070068,0
-1.987748139,0.617503087,0
-2.209536196,0.373188224,0
-2.287850063,0.270925903,0
-2.161457592,0.371946299,0
-1.98503014,0.52157685,0
-2.192298615,0.28608622,0
-1.696936962,0.751800819,0
-2.009871703,0.407795262,0
-1.85984427,0.52533005,0
-2.044688073,0.3065745,0
-2.310285002,0.005650253,0
-2.458063601,-0.178866904,0
-1.383249451,0.857802595,0
-2.178382167,0.023125089,0
-2.434019998,-0.273450902,0
-2.742544194,-0.624299044,0
-1.913784143,0.160759679,0
-2.758911993,-0.729437657,0
-1.871043608,0.112003128,0
-2.436315687,-0.501043803,0
-2.650068741,-0.763907277,0
-2.654655847,-0.818927867,0
-2.570903006,-0.786918252,0
-2.283167527,-0.552221603,0
-2.136984641,-0.460358195,0
-2.092365808,-0.471323724,0
-2.327037795,-0.762828381,0
-2.309181967,-0.803036146,0
-2.360008461,-0.913138978,0
-2.112103474,-0.725704088,0
-2.417283347,-1.092528046,0
-1.946575889,-0.684618098,0
-2.280601881,-1.082573684,0
-2.631664845,-1.49867621,0
-2.803601765,-1.736739772,0
-2.42314052,-1.423468604,0
-2.183537766,-1.252094962,0
-1.977894686,-1.115694884,0
-2.175134428,-1.383165639,0
-2.423302658,-1.702526283,0
-1.910948166,-1.262298281,0
-2.011211681,-1.435594331,0
-2.203541434,-1.701833932,0
-1.787860998,-1.360911243,0
-2.137796808,-1.786422608,0
-2.520996355,-2.245984766,0
-1.584568703,-1.386675377,0
-2.833550875,-2.713499425,0
-2.387890923,-2.346372295,0
-1.773999334,-1.811671199,0
-1.80758783,-1.925073986,0
-1.753466159,-1.951355948,0
-2.254215042,-2.533062783,0
-1.714000461,-2.074324899,0
-1.788338272,-2.230622037,0
-1.110177102,-1.634866194,0
-1.637229152,-2.244732431,0
-1.754440978,-2.445129678,0
-0.792257377,-1.566464637,0
-1.732955052,-2.590975461,0
-1.376709332,-2.318798493,0
-1.344723801,-2.371097917,0
-0.855412956,-1.966248427,0
-1.019218601,-2.214651645,0
-1.054869784,-2.334996077,0
-1.319811368,-2.684685704,0
-1.290689908,-2.740325871,0
-1.155709001,-2.690078673,0
-1.217675174,-2.836708843,0
-1.196382737,-2.899968641,0
-1.477404379,-3.265388467,0
-1.14683826,-3.019023969,0
-0.792752841,-2.7489009,0
-1.050822275,-3.090650529,0
-0.675009429,-2.79819268,0
-0.18113669,-2.38730657,0
-0.683353512,-2.972098368,0
-0.716214716,-3.087079523,0
0.023307981,-2.429178311,0
-0.465636298,-2.99920213,0
-0.410595643,-3.024655562,0
-0.441859739,-3.135784794,0
-0.553137552,-3.326255313,0
-0.552305462,-3.403900073,0
0.144609966,-2.784702279,0
-0.242541395,-3.248768798,0
-0.528349769,-3.610646706,0
-0.522322044,-3.679799891,0
-0.737396606,-3.969123898,0
-0.489525219,-3.794527841,0
0.552562725,-2.824698674,0
0.413516806,-3.034944615,0
0.047624641,-3.4709361,0
0.562641014,-3.024876685,0
0.959466511,-2.695824429,0
0.457522459,-3.264316977,0
0.783022202,-3.004100314,0
0.70089569,-3.150204191,0
1.070410692,-2.843320942,0
1.265541355,-2.709436945,0
0.878009241,-3.156791608,0
0.578555213,-3.514605509,0
0.976122352,-3.173897497,0
0.996841514,-3.20849916,0
0.676591031,-3.582495151,0
1.361918265,-2.949301646,0
1.357855303,-3.003850682,0
1.213821383,-3.196687745,0
0.795454055,-3.662140636,0
1.217323433,-3.28560524,0
1.285187266,-3.261290472,0
1.655236178,-2.932973061,0
1.645353218,-2.982738023,0
1.916075796,-2.750016743,0
1.263656329,-3.438526348,0
2.168461681,-2.56787029,0
2.341735383,-2.426776146,0
