"x1","x2","CLASS"
-1.998987406,2.50627575,0
-4.757633567,0.828110327,0
-2.70074048,2.506024958,0
-3.313384001,2.26151215,0
-0.358940925,4.643362852,0
-3.279012177,2.090437965,0
-0.777155973,4.29820605,0
-1.795931004,3.173661746,0
-3.45791292,1.791656412,0
-0.063336553,5.006173075,0
-0.068218595,5.424670209,0
-3.991681692,0.953050669,0
-4.35542844,0.698767595,0
-1.319862956,4.056323205,0
-3.987175745,1.59097098,0
-1.891828188,3.187077613,0
-2.128581968,2.471086522,0
-2.434053179,3.06852411,0
-0.146362209,4.848496438,0
-3.333672391,2.366417594,0
-1.962801792,3.05865272,0
-1.336819301,3.83326702,0
-3.774209052,1.610779325,0
-3.138640982,1.223943222,0
-3.331541561,1.788323764,0
-0.589171905,3.664089017,0
-4.532132468,0.021447781,0
-2.447544462,2.342339619,0
-4.529206903,1.080165626,0
-1.866728761,3.59618393,0
-1.088753295,3.93598628,0
-1.672596138,3.67372673,0
-4.658483462,0.233836463,0
-0.940794455,3.74934264,0
-4.289375913,1.338294911,0
-2.245203996,2.588338088,0
-4.022133935,0.2487337,0
-1.128496337,3.600099596,0
-3.333437155,1.536079901,0
-2.508029643,2.735704825,0
-2.580979706,1.786292791,0
-4.739163176,0.896637268,0
-0.047453889,4.275278576,0
-4.944307406,0.044988778,0
-1.896767153,3.376201378,0
-4.141400796,2.057941687,0
-4.017905185,1.196936788,0
-2.451795668,2.80065883,0
-4.750786655,0.448400936,0
-4.035108989,1.436284016,0
-1.754118727,3.361592116,0
-4.427694407,0.621029778,0
-4.683843143,0.804399502,0
-0.854080738,4.533262747,0
-3.915499509,0.7930016,0
-4.103230627,1.860149854,0
-0.644279843,4.442216808,0
-2.9676528,2.500701102,0
-3.614646883,1.454539808,0
-2.318096078,2.056847147,0
-4.289438797,1.443685546,0
-1.903235646,3.307722948,0
-1.595541928,3.582104859,0
-1.088254181,3.777355016,0
-3.801868011,0.851401004,0
-1.84029677,2.391728643,0
-1.907855229,3.29739374,0
-3.987122712,1.315201288,0
-2.478440175,2.364051466,0
-0.008449701,5.273451405,0
-2.296336613,2.408625673,0
-1.14968691,4.199003927,0
-0.755179124,3.845410286,0
-4.044804134,0.892422046,0
-2.11831519,3.48149634,0
-2.179722827,3.375483939,0
-2.161517674,2.414882086,0
-0.499221287,3.828548036,0
-4.297247732,0.384648298,0
-1.743015012,2.913237773,0
-0.641277543,4.35023549,0
-2.745088708,2.819800378,0
-2.424747272,2.267295901,0
-4.936956099,0.218029417,0
-3.485868047,2.196001904,0
-2.086862182,3.273115991,0
-0.74127826,3.850827244,0
-2.603970825,2.706522927,0
-2.643129588,3.015484485,0
-2.67088088,2.509022516,0
-4.622264769,-0.437439168,0
-1.007815116,4.893618081,0
-4.120352843,0.172229922,0
-1.917053,2.669489095,0
-0.137009657,5.484996602,0
-3.118342436,1.026310126,0
-4.327992087,-0.021416903,0
-0.190888615,4.377400568,0
-3.982543881,0.7625468,0
-4.528988978,0.561520738,0
-2.327613068,2.847828398,0
-2.965935185,1.182862355,0
-3.68057678,0.78973511,0
-0.626668021,4.24742193,0
-4.987810918,-0.373806806,0
-4.996771779,0.419034205,0
-4.282485009,0.923362994,0
-0.593051843,4.746818768,0
-3.741026056,1.356117229,0
-4.208852152,0.657312346,0
-1.648284892,3.927684169,0
-4.173394439,0.366036728,0
-3.742638312,1.424381809,0
-0.917119753,5.37916224,0
-3.005368281,2.423848598,0
-1.133532049,4.227181257,0
-4.145873294,1.103554277,0
-2.099123161,2.880774238,0
-3.119906168,1.159441276,0
-0.055165283,4.390975715,0
-3.090539963,2.13553081,0
-0.501147874,4.447936905,0
-2.18461312,3.053860807,0
-3.408934633,2.143512451,0
-4.373314758,0.621503817,0
-4.821044495,0.513867874,0
-4.943549433,-0.38440442,0
-2.845917504,1.753856367,0
-3.131261249,1.424053749,0
-1.340786846,4.003621146,0
-0.28834599,5.571345248,0
-0.030030045,4.526048818,0
-3.465634452,1.070823763,0
-2.481340761,3.292777786,0
-0.638678599,4.073175463,0
-0.140367914,6.098514609,0
-4.770468326,-0.251443562,0
-1.069827944,5.061810035,0
-2.442373763,3.093109432,0
-0.32616136,4.824563663,0
-4.447743275,0.562949579,0
-2.087678537,3.025400901,0
-1.60957033,3.086747016,0
-0.289903709,5.322215262,0
-0.731075411,3.979814638,0
-3.793254618,0.960191707,0
-1.651494461,2.345960067,0
-3.536693455,1.749902348,0
-3.11148267,1.523804957,0
-3.413567422,1.625260839,0
-3.5276283,1.611550989,0
-1.604382716,3.861816846,0
-4.218552714,0.168018315,0
-4.854033878,-0.464349343,0
-3.036362462,1.298586171,0
-4.374808989,0.682440501,0
-0.105211891,4.535856285,0
-2.695022009,1.35964498,0
-3.261970141,2.353933411,0
-2.136377225,2.852321533,0
-3.728607035,1.325909273,0
-4.182595091,1.26691762,0
-3.324846183,1.930113317,0
-3.813620524,1.384802745,0
-4.150179554,0.538497685,0
-3.655091474,0.976691229,0
-1.147775905,3.25072963,0
-4.782972203,0.099427753,0
-2.257021934,2.673777043,0
-3.203173911,2.023795953,0
-3.233291404,1.961822302,0
-2.901437498,1.895704727,0
-0.808131985,4.374749656,0
-2.668714985,1.990731682,0
-0.616284437,4.486512793,0
-2.310842352,3.587124139,0
-3.710302975,1.844390607,0
-3.535238985,1.5537568,0
-4.981955112,0.245932395,0
-0.13604107,5.45122017,0
-3.520845118,0.751054483,0
-0.473055617,4.146078906,0
-0.669462,3.77984527,0
-3.598882294,1.439834872,0
-1.948728336,3.055614094,0
-4.585280338,1.168997504,0
-3.653903152,1.065671767,0
-1.898432923,2.635984401,0
-2.350247988,2.658185834,0
-2.680317932,2.973820992,0
-3.085541042,1.315625263,0
-2.124511525,2.777977806,0
-4.027941863,1.182352041,0
-2.064548784,1.992025076,0
-1.225113865,3.639599208,0
-2.873387738,1.332178459,0
-2.011883995,2.320513263,0
-0.312234034,4.652192808,0
-2.343205105,3.058000403,0
-3.438659189,1.623020109,0
-0.276720969,5.68204191,0
-0.146507228,5.825512714,0
-3.984184796,1.042641237,0
-3.938803754,1.160764974,0
-1.328759886,4.049555375,0
-2.473877587,2.638991507,0
