"x1","x2","CLASS"
2.121004057,1.50705689,0
2.352290418,1.533846314,0
0.48703154,0.665434493,0
3.346287993,1.853665448,0
3.232857379,1.746091229,0
3.091429181,1.776191252,0
3.161672478,1.808917787,0
2.308978785,1.604042243,0
3.650710853,1.780748269,0
3.205041727,1.773641654,0
0.252350181,0.52553222,0
3.853634682,1.909073632,0
1.36460907,1.208401815,0
0.791612323,0.875512496,0
3.642493599,1.83080685,0
3.813201582,1.969297039,0
0.983214013,0.964110755,0
1.29226512,1.226108195,0
3.607592979,1.885288914,0
3.775744398,1.923554109,0
0.330886347,0.547279861,0
2.709305779,1.640044664,0
0.418577253,0.546248825,0
1.527721832,1.177055883,0
3.658589044,1.979390591,0
0.748837398,0.824729452,0
2.75139048,1.59388648,0
0.730664684,0.861302915,0
2.852943663,1.68894157,0
2.953798567,1.715021224,0
0.469977791,0.738758167,0
2.990323484,1.767394034,0
0.704606435,0.92943041,0
2.0937172,1.396852252,0
1.144300921,0.978424534,0
1.326331249,1.181860652,0
2.576663991,1.533009653,0
1.363507313,1.168941208,0
3.73227671,1.975526637,0
1.511806138,1.252449402,0
3.402549267,1.784171442,0
1.729677838,1.305944065,0
3.910679332,2.039274775,0
3.047664562,1.755857373,0
1.446089144,1.191384974,0
1.381265092,1.112734134,0
1.016401954,1.111172375,0
2.129530961,1.435308612,0
0.249778528,0.476891851,0
2.174477103,1.479219226,0
0.062619993,0.208924826,0
0.694747137,0.787395788,0
0.744468231,0.881615656,0
0.90711652,0.883043833,0
3.049506922,1.672756323,0
1.042766944,0.996418535,0
2.234982073,1.487464619,0
3.148527205,1.743341114,0
1.262036659,1.055557314,0
2.175688808,1.457294845,0
0.274548774,0.531972661,0
3.500913102,1.826867459,0
3.202252432,1.841374284,0
2.347807455,1.567242781,0
0.421804192,0.634690503,0
3.153209789,1.776411509,0
1.633311493,1.293875361,0
2.343766391,1.510850684,0
0.638732018,0.831575295,0
2.53945975,1.582954564,0
2.555419312,1.611442961,0
2.33189158,1.560567987,0
1.458069619,1.264039826,0
1.586464306,1.252156534,0
0.353038725,0.660172331,0
2.339323287,1.431226726,0
0.595562954,0.772637299,0
0.640642747,0.776639804,0
0.125903555,0.355839268,0
2.513775537,1.560308573,0
2.050153218,1.423845422,0
2.532254936,1.483670338,0
3.00103,1.780846994,0
1.387069099,1.173521201,0
1.644279115,1.292850227,0
0.575112985,0.760509056,0
2.515904847,1.595680679,0
1.077713716,1.08558046,0
3.932655537,2.011641756,0
3.116848032,1.766462153,0
2.639100353,1.673632546,0
1.44396827,1.237552917,0
2.131460098,1.380013175,0
0.95799512,0.960098732,0
1.10800645,1.053074623,0
2.163360278,1.453119442,0
3.761405477,1.907923259,0
3.364212296,1.818479565,0
2.532067643,1.581272679,0
0.928547787,0.896448255,0
1.138874924,1.043418477,0
3.948077003,1.968220655,0
1.852537223,1.446338038,0
2.372569976,1.530965161,0
3.505139872,1.787572384,0
3.682771626,1.85603296,0
1.039239123,0.973308178,0
2.037987794,1.42233105,0
0.402135391,0.629486554,0
0.448805626,0.725332451,0
2.875284809,1.647952234,0
0.351263926,0.676293391,0
0.477891036,0.757879715,0
0.400921804,0.681146495,0
1.163546114,1.125415076,0
1.341268416,1.110836561,0
3.122388653,1.7832416,0
2.032856925,1.422129497,0
1.39574974,1.185052145,0
1.625270097,1.346507198,0
1.582492765,1.207762639,0
2.712134426,1.620119704,0
3.501054766,1.963388895,0
2.590361048,1.581476821,0
1.093946652,1.035680544,0
0.624707839,0.756948778,0
1.617198799,1.203863692,0
3.385787187,1.86154037,0
0.987298799,1.016332777,0
0.171779389,0.449899877,0
2.864991712,1.65874964,0
2.526869354,1.566488819,0
2.32900621,1.425049986,0
3.776459064,1.959583614,0
1.468086216,1.191641887,0
1.194911562,1.04756236,0
3.802955079,2.003722894,0
3.948627237,1.907742003,0
2.479230669,1.50216758,0
3.115718389,1.807496534,0
1.20682661,1.141104532,0
1.072595059,1.043678129,0
1.484119018,1.112575886,0
1.843919139,1.363562659,0
3.89055708,2.030706178,0
1.772802115,1.302361476,0
1.228865652,1.134192021,0
0.724010928,0.82050654,0
3.020892641,1.61815796,0
1.111209942,1.066343588,0
3.255327286,1.794050184,0
3.638411206,1.901390072,0
3.491038631,1.846941028,0
2.488706148,1.546969994,0
2.574013549,1.581510568,0
1.081183762,1.052002004,0
0.135317833,0.386249649,0
0.689188012,0.911801227,0
2.070988793,1.529821931,0
1.84936036,1.330672676,0
3.258840586,1.804005231,0
0.361370902,0.669973272,0
2.906890077,1.796691984,0
0.625065416,0.73496742,0
1.212674265,1.097976514,0
3.867841822,1.956454668,0
0.036683586,0.336770828,0
1.144451878,1.016021361,0
1.383817525,1.157751016,0
3.61716276,1.908220933,0
3.309125576,1.810543905,0
2.613244898,1.549008016,0
2.432642376,1.531987284,0
2.72353965,1.615138964,0
2.500229376,1.505173785,0
0.631904992,0.792713028,0
2.35523898,1.535928089,0
2.775851183,1.717534287,0
1.306517652,1.153001795,0
2.321207185,1.501284967,0
2.336015978,1.474292641,0
1.756024608,1.277446959,0
0.641581179,0.870168544,0
2.598084592,1.572377204,0
1.461029124,1.192067238,0
2.444653943,1.538638767,0
1.159230667,1.069429188,0
1.411579363,1.203506333,0
1.041351802,1.021901743,0
3.671637909,1.915368347,0
2.104253126,1.464141725,0
3.007752288,1.734336394,0
0.450177941,0.724266858,0
2.999651189,1.670925133,0
3.101051696,1.768996252,0
0.706746386,0.771822523,0
3.137475624,1.850665602,0
3.245792157,1.769850226,0
2.728856789,1.688547154,0
0.351942827,0.593315093,0
0.739544922,0.874162507,0
0.150954666,0.335307894,0
2.765538639,1.668757656,0
1.969533719,1.331753336,0
2.314780812,1.476751894,0
2.289810617,1.449673633,0
0.809229054,0.943710134,0
0.409428656,0.65409595,0
1.233010883,1.121744126,0
2.410914609,1.504007389,0
1.263954432,1.094554366,0
0.068826005,0.259086252,0
3.016931755,1.765564697,0
0.302071704,0.531399821,0
1.616890168,1.202976392,0
1.955066032,1.376370694,0
2.649683907,1.580818126,0
0.01166758,0.100845933,0
0.269031355,0.499580158,0
2.7306786,1.554677228,0
2.15676147,1.556524071,0
2.795638428,1.674179284,0
3.576177346,1.940571054,0
0.148018008,0.298553872,0
2.715431473,1.580775224,0
2.180834802,1.522040509,0
1.75879844,1.329655027,0
0.045220858,0.181153658,0
0.403867194,0.642111262,0
3.662259617,1.861859901,0
0.99285772,0.965509924,0
2.085736803,1.476083302,0
0.362526136,0.60243076,0
3.136556027,1.71034368,0
2.901864026,1.692954156,0
2.392543042,1.514736807,0
2.055917788,1.477251923,0
1.366969335,1.160655394,0
1.034142263,1.080324589,0
0.421845737,0.595472279,0
2.15873208,1.411675844,0
1.005807901,1.014878182,0
3.148105892,1.760101588,0
3.511486156,1.746027791,0
2.137605304,1.451967196,0
0.648528972,0.860319324,0
2.667413182,1.573022853,0
2.424754422,1.523390902,0
3.723275154,1.923175769,0
0.070873534,0.284216726,0
1.60706617,1.250022209,0
0.266035424,0.495710339,0
2.293940149,1.533744689,0
2.458481207,1.549799326,0
0.170761963,0.338518262,0
2.156453534,1.567614718,0
3.767199527,1.974536404,0
1.588950071,1.116777629,0
3.757420601,1.934730112,0
1.07182939,1.185913638,0
2.580282507,1.571440864,0
0.612207126,0.724568129,0
3.774087334,1.98716862,0
