"x1","x2","CLASS"
2.323430515,0.786154857,0
1.98487039,-0.794161992,0
-0.843635298,0.226648501,0
-0.306770205,-0.87283016,0
-0.067807157,0.411467903,0
-0.236646876,-0.014970234,0
1.362986832,0.068369048,0
0.004667229,1.733560828,0
1.892063155,0.088376182,0
-2.055354298,-1.22679008,0
0.624382319,0.820196168,0
0.267310207,0.263714282,0
0.35829302,0.056475857,0
1.299571193,-0.073150259,0
-0.295463157,1.582657304,0
0.853730571,-1.608658697,0
0.021201039,-2.606055253,0
1.763656202,0.80944623,0
-2.218127764,1.661788121,0
-2.394742133,1.49307228,0
0.359970999,0.917954992,0
-0.039966796,2.517919244,0
-0.887744268,0.803374835,0
-0.752503477,0.463527664,0
-0.435134496,1.992141393,0
0.180021145,0.330124903,0
-1.445910296,-0.38690955,0
-1.981836529,1.10153822,0
2.028774507,0.109588106,0
-1.898787806,-0.876841633,0
-0.796177245,1.138426911,0
2.572387638,-0.91206709,0
2.45698561,1.110606981,0
1.115267822,2.486638286,0
-0.336616146,1.59585168,0
0.011355638,-0.033770802,0
-0.195780193,0.678129279,0
0.043830141,0.908996823,0
1.168803151,1.268139592,0
-1.038706761,1.334327361,0
-0.229817811,1.472432934,0
0.639064128,-1.32810443,0
-0.548975439,-0.603512832,0
0.510560555,0.429603864,0
-1.197406946,1.404186011,0
-2.236882988,0.58485193,0
-2.033462607,1.783467456,0
-1.186763487,-2.051354153,0
0.26903944,1.010825329,0
2.331858652,-0.983449055,0
0.942836242,1.283493084,0
-0.5689406,0.987166563,0
-0.666454477,-1.390985506,0
0.122049952,0.139796644,0
1.198216587,0.565610225,0
-0.71167449,1.366536481,0
1.458280646,1.908481806,0
1.792809616,-0.528816544,0
-2.096181727,0.117969741,0
0.368194982,1.035034424,0
-0.702363972,-1.692340633,0
-0.325226168,0.043555286,0
9.74e-05,0.038041023,0
0.083215226,-0.118193531,0
0.627364045,2.599911511,0
0.027863826,-0.007569577,0
-1.758756933,-0.026095898,0
-0.661217071,1.119438627,0
-0.788731413,-0.433264352,0
-1.421868658,0.254216264,0
-0.701687521,-0.366859634,0
-1.768024893,0.158405692,0
0.097304047,-0.043301787,0
-1.336867454,-0.098791372,0
-0.545615353,-0.318425318,0
-0.916972581,2.297490425,0
-0.248032304,-1.241195233,0
0.099710283,1.28702066,0
1.8514001,0.137776015,0
-1.422255819,-1.673316218,0
-0.612472892,-0.910440813,0
-0.043039119,0.014281452,0
2.844179095,0.480609679,0
2.293321788,0.521861434,0
0.475600742,2.520067246,0
1.63060125,0.997740088,0
-0.463013152,-1.513358261,0
-1.148551765,0.830570944,0
0.051445233,0.012775542,0
1.081633627,1.123385236,0
2.453376503,0.337256545,0
0.233073617,-0.163809959,0
-0.00217186,-0.007450335,0
0.426122867,2.530228785,0
1.919763896,1.642226362,0
-2.558080723,-1.129348568,0
-2.342086656,1.550460403,0
0.317911895,0.671176532,0
-2.092779223,-1.284228071,0
0.829134777,-2.484175606,0
-2.417705297,0.841340344,0
0.394987228,-0.862777664,0
1.063707778,-0.190455294,0
-0.066320988,0.110862172,0
1.102652111,0.967826553,0
-0.247318757,0.201332382,0
-2.084633955,1.730437327,0
-1.596016782,2.147444836,0
-2.812043748,-0.610291983,0
-1.288858517,-0.551531151,0
-1.34874536,-0.241053129,0
1.942459052,0.763610193,0
-0.002597652,0.022810513,0
0.249234522,-1.404542067,0
-0.999538157,1.343276384,0
-0.177647753,0.022788679,0
1.936781711,0.238931862,0
2.382311848,0.75488233,0
0.193284949,0.158782681,0
0.064160608,0.128351247,0
-0.210304586,-0.020138286,0
1.064483439,1.667063718,0
0.275243877,-0.399522169,0
0.112665318,0.926032652,0
2.344503918,0.906859726,0
0.519422875,-0.118892895,0
0.187582227,1.139818968,0
0.178117566,1.947599736,0
1.062047012,-0.260075796,0
0.575759026,1.191817146,0
-0.148096496,-0.98965807,0
-0.107097268,0.037621323,0
-2.500589165,0.642019997,0
-1.605817086,0.228115852,0
-1.505191979,-0.277820285,0
0.164916616,-0.322320966,0
0.058037446,0.041847861,0
-0.748020006,1.047172715,0
2.442134563,1.526909281,0
-0.601016746,1.903439821,0
-0.011149422,0.548451713,0
0.201408329,-1.343272557,0
-0.35232467,0.441833385,0
1.390468487,0.099177736,0
-2.23223191,0.95370055,0
1.724145632,1.495336008,0
-0.003434034,-0.023936719,0
-1.912549439,-0.227432239,0
2.332080577,1.857757515,0
-0.640904382,0.299469957,0
0.553477835,0.484824605,0
-1.365181912,-2.115685012,0
-1.338080231,-0.702644627,0
1.386218376,2.146174738,0
-2.051614265,-0.294933602,0
-0.64157491,1.778016008,0
-0.786487718,0.831095387,0
-0.253192989,-1.614379624,0
0.00118863,-0.019844625,0
-0.203390707,0.208449404,0
-0.828672549,-2.401815445,0
-1.077611864,0.100394967,0
-1.639119481,-1.541333113,0
0.330310168,0.648570483,0
0.355617514,0.540728417,0
-0.127267999,-0.016663109,0
-0.866021378,-1.203302763,0
0.18907847,0.439938722,0
1.354050133,-1.292300355,0
1.31559495,0.31121251,0
-1.465330904,-0.787434465,0
-0.151536446,0.430950694,0
0.003959527,0.008064627,0
0.184217587,0.01604341,0
-2.117942801,1.640497381,0
-1.700349178,-0.183227837,0
-0.583806278,1.377861928,0
-1.585588819,-0.482191909,0
-0.485931429,2.569182248,0
-0.433552078,-0.206307314,0
2.101247643,-0.007375754,0
0.605678544,0.24969573,0
1.443013901,0.237804224,0
2.312413067,1.548842558,0
0.579356123,0.024482576,0
-0.029946272,0.353186937,0
-1.249046181,1.427093737,0
0.483325839,-1.692362771,0
-1.565216243,-1.141112831,0
1.319855809,-1.124461049,0
0.106222683,-1.389293574,0
2.393546745,1.0002465,0
-0.380372342,-0.055431599,0
-0.385383764,1.208385491,0
-0.039553334,-0.219170985,0
-0.451779734,2.496160565,0
0.653048081,-0.291869692,0
-0.757285472,1.459050812,0
-0.163081449,-0.547895347,0
-2.355721994,0.670457458,0
-2.071560069,-0.777496149,0
-0.412210129,-0.102559507,0
-2.801776553,1.025474516,0
-2.170728149,-0.09869227,0
-2.463697096,0.045845517,0
1.17208039,2.591357223,0
-0.022649801,0.060518921,0
-0.805224799,2.311704675,0
-0.43304568,0.406283627,0
1.185014455,-0.734509732,0
0.47424949,0.981211695,0
0.208650634,-2.62846682,0
-1.661442729,0.903262776,0
0.766317297,0.675468818,0
-0.234776742,1.382482011,0
0.044809564,0.138393278,0
-1.538023586,1.821243618,0
-2.580960863,1.25734477,0
-2.004738769,1.369058766,0
0.016578094,0.359074568,0
-1.683805021,1.14523202,0
0.15914543,0.08787144,0
-0.42273806,0.013584545,0
-0.35138409,0.532848043,0
-0.528436342,0.115392329,0
0.562972505,0.123170722,0
-1.838603093,1.31182651,0
-0.092143441,-0.376299645,0
1.700369259,0.509706095,0
0.130974365,1.460887514,0
2.699559755,0.459582342,0
-1.788335693,2.122627548,0
1.380736621,2.021061723,0
0.310727888,-1.035756339,0
0.66627198,0.658312668,0
-2.821601372,-0.090739746,0
