"x1","x2","CLASS"
0.873921057,3.426833208,0
-3.353092794,1.171425227,0
3.624091996,-2.975916988,0
3.182783788,-0.617192023,0
4.22670136,-3.812906248,0
-1.474430216,-4.162170112,0
-3.638384256,2.495506761,0
0.884665202,3.892258377,0
2.995087076,0.964913665,0
-4.432435769,4.991788356,0
0.268302306,1.345334006,0
-1.143596368,-4.10606106,0
4.082509333,-4.442297578,0
-3.963997117,4.000226622,0
-3.626996672,2.580667991,0
4.883648246,-5.224460366,0
2.69454309,2.187433558,0
-2.237144453,-3.799872209,0
-2.12779731,-5.175388762,0
1.264532278,4.562502388,0
-1.329813632,-5.057125772,0
-4.821410659,4.994640916,0
-4.737702911,4.718817423,0
1.022860692,4.184877602,0
1.512383337,4.455609766,0
4.582504861,-4.907711402,0
-4.38924202,5.072112036,0
-3.300143995,1.386640094,0
1.110745387,4.138894254,0
-0.945024691,-2.96089529,0
-4.93687751,5.254277285,0
-4.514850751,4.359433022,0
2.207814534,3.57675523,0
0.265177309,1.309979927,0
-4.375688296,4.385842067,0
0.92982366,4.144242229,0
4.319529405,-4.558245162,0
-1.346996378,-5.07581663,0
-2.32556419,-4.068100268,0
4.488039315,-4.520810994,0
1.45659738,4.932702638,0
2.122119479,4.169279759,0
1.702090495,5.220700913,0
3.381244503,-0.64571456,0
-4.409905605,4.725135884,0
3.809113279,-3.040673796,0
-1.213632685,-4.333609093,0
0.372213612,2.193801886,0
-1.625334637,-4.883346596,0
3.7983972,-3.200743947,0
-3.696184573,2.630534685,0
1.432197918,4.816422672,0
2.304073751,3.858057564,0
-3.372796439,1.438208181,0
-3.507083456,1.418065854,0
1.559904583,4.985183214,0
-4.552897799,4.615853109,0
-1.621422158,-5.076001885,0
-1.76707563,-5.505691522,0
-3.743643789,3.24753208,0
4.055811134,-3.390530571,0
0.550568048,2.654830119,0
-2.123766954,-3.709851748,0
1.050437456,4.183288158,0
4.436199886,-4.361397143,0
-0.391473237,-1.656168997,0
-0.877151238,-4.109793823,0
2.072506291,5.018010953,0
4.734080646,-5.701086563,0
1.535836204,5.388177689,0
-1.892926192,-4.723273838,0
-4.841152567,5.026635091,0
-4.320485471,4.795769236,0
-4.539414176,4.443127115,0
2.565937496,2.301744084,0
-3.33749081,1.660288539,0
-4.336108374,5.397878041,0
-2.208976129,-4.15533145,0
-4.644929434,4.805920561,0
3.358140928,-1.791366641,0
-3.415287349,1.537849486,0
1.413863674,4.378833455,0
4.634546407,-3.883820965,0
-3.50542597,2.426061519,0
1.209972857,5.342795443,0
2.035934469,4.732112415,0
3.487698599,-2.364317934,0
-3.176017189,0.967033692,0
-4.096901054,3.993729286,0
4.193997753,-4.877429514,0
-4.305392641,4.525402131,0
-2.930827397,-0.599621876,0
-4.109918606,3.818874538,0
4.029308138,-3.074693788,0
-3.392792398,1.361102737,0
-3.2646324,0.6064388,0
1.941711975,5.069128677,0
0.2120097,0.477896391,0
3.419229449,-1.058456556,0
0.70743121,2.712065958,0
-3.512783968,1.881285778,0
0.508166845,2.984445259,0
4.251685352,-5.459571158,0
0.811734414,3.157582504,0
4.277131464,-4.348563746,0
-1.086892013,-4.62899049,0
-1.529047925,-5.029065601,0
1.330986647,4.855580066,0
0.17554309,1.596092823,0
4.930077279,-5.177398626,0
4.713976732,-3.922271883,0
-1.626063476,-5.417456138,0
4.550602415,-5.244552899,0
0.221606805,1.251036011,0
-0.330559714,-1.694513223,0
3.522677731,-1.499379304,0
-1.204037976,-4.356350479,0
4.002414988,-3.387489029,0
-1.110690401,-5.02883179,0
2.538083293,3.122221893,0
-3.071025759,-0.141555309,0
-4.45988459,4.678733855,0
